completions/train/mean_length,rewards/train/score/mean,_step,actor/train/kl
424.0,2.625,182,0.007949244230985641
500.0,0.375,183,0.027987154200673103
719.875,0.8125,184,0.034066613763570786
217.5,5.59375,185,0.006959115620702505
230.375,4.125,186,0.07745743542909622
116.375,5.875,187,0.044173017144203186
520.625,2.5625,188,0.021676015108823776
257.375,6.5625,189,0.013505940325558186
702.0,0.8125,190,0.07618898153305054
108.875,6.5625,191,0.006907473783940077
352.5,5.25,192,0.10708385705947876
310.75,6.0625,193,0.04270312935113907
661.625,0.5,194,0.03206094354391098
524.125,1.25,195,0.01324174739420414
184.0,4.5,196,0.02333776280283928
263.875,5.875,197,0.07408539205789566
240.75,4.8125,198,0.052957888692617416
120.625,4.5,199,0.03290391340851784
126.625,10.0,200,0.07828128337860107
172.125,6.4375,201,0.04400205239653587
243.5,4.65625,202,0.04417843744158745
341.0,4.9375,203,0.03660887852311134
159.875,4.96875,204,0.044072140008211136
378.875,4.5625,205,0.06592289358377457
277.375,4.5,206,0.027911677956581116
220.5,8.6875,207,0.07593352347612381
141.875,4.5,208,0.025698689743876457
658.375,0.375,209,0.09432108700275421
130.5,3.1875,210,0.00613222224637866
255.5,3.375,211,0.027961360290646553
192.625,4.84375,212,0.03477855026721954
148.625,5.1875,213,0.0633048266172409
93.0,3.375,214,0.033198580145835876
196.625,5.75,215,0.07795136421918869
332.0,3.0,216,0.0564725361764431
136.0,5.875,217,0.02334250882267952
264.0,4.09375,218,0.05616963654756546
454.5,2.625,219,0.06033644825220108
298.0,7.4375,220,0.044940654188394547
140.75,10.0,221,0.07362368702888489
259.25,6.5625,222,0.04018789157271385
220.25,4.5,223,0.045692894607782364
182.25,5.28125,224,0.05509650334715843
105.875,7.25,225,0.04430588334798813
174.5,7.9375,226,0.12443868070840836
236.5,8.6875,227,0.03048962727189064
225.5,6.3125,228,0.06587221473455429
163.5,6.5625,229,0.060152627527713776
161.25,4.5,230,0.10659997910261154
151.125,5.5625,231,0.04892207682132721
718.375,0.125,232,0.06947211921215057
182.75,7.5,233,0.017760470509529114
489.125,1.625,234,0.05698196589946747
401.375,5.3125,235,0.018997270613908768
225.25,3.9375,236,0.030338764190673828
231.25,7.9375,237,0.12010098993778229
157.625,8.8125,238,0.059987977147102356
211.125,4.5,239,0.06943375617265701
496.625,2.78125,240,0.055138684809207916
189.625,10.0,241,0.030144257470965385
325.5,4.6875,242,0.11190421134233475
287.875,6.65625,243,0.046435169875621796
434.125,3.75,244,0.06328777968883514
238.875,4.5,245,0.060971736907958984
561.875,2.25,246,0.029368331655859947
232.125,6.78125,247,0.017372900620102882
187.875,8.625,248,0.038479436188936234
302.75,6.1875,249,0.059175796806812286
220.75,9.125,250,0.028872134163975716
499.125,2.5,251,0.06575599312782288
127.125,5.875,252,0.02293291687965393
124.5,6.125,253,0.17108358442783356
323.5,4.125,254,0.10296260565519333
302.25,3.25,255,0.057331062853336334
107.75,10.0,256,0.045712195336818695
499.125,5.375,257,0.1903955340385437
170.5,10.0,258,0.02441887930035591
166.5,7.9375,259,0.06030872464179993
270.375,3.65625,260,0.1322992891073227
466.125,2.78125,261,0.04826812818646431
206.5,2.1875,262,0.019035890698432922
366.875,3.25,263,0.04228989779949188
164.0,1.5625,264,0.0322909951210022
155.625,4.375,265,0.05983934551477432
214.0,10.0,266,0.0726005882024765
308.75,4.0625,267,0.04523014649748802
243.125,4.6875,268,0.016054458916187286
233.875,5.5,269,0.06765846163034439
140.125,9.3125,270,0.054942402988672256
270.625,4.8125,271,0.122200608253479
279.0,3.875,272,0.06154801324009895
241.75,6.03125,273,0.05392248556017876
174.0,5.8125,274,0.054325446486473083
213.625,5.875,275,0.049237463623285294
250.0,5.6875,276,0.06064755842089653
143.375,4.5,277,0.07662466168403625
239.125,4.96875,278,0.16747209429740906
347.5,3.25,279,0.08979921042919159
203.5,4.5,280,0.03851676359772682
111.875,10.0,281,0.0718199834227562
159.125,4.5,282,0.10860056430101395
183.0,5.875,283,0.1505543440580368
416.125,2.78125,284,0.09696783125400543
393.5,4.0625,285,0.01967320591211319
634.625,0.75,286,0.0375518798828125
135.25,7.25,287,0.029935885220766068
109.75,9.3125,288,0.1889944225549698
309.25,5.8125,289,0.10291597992181778
290.375,4.5,290,0.059742044657468796
167.125,6.34375,291,0.0567878857254982
164.375,5.0625,292,0.1674523949623108
163.5,4.65625,293,0.05780484899878502
333.625,5.96875,294,0.18066826462745667
344.625,4.09375,295,0.04680371284484863
245.125,4.65625,296,0.05145799368619919
167.5,6.4375,297,0.06794917583465576
726.5,-0.5,298,0.08162393420934677
208.25,5.5,299,0.012155587784945965
394.375,4.46875,300,0.06771025061607361
141.875,5.0,301,0.036930326372385025
170.25,4.5,302,0.07586020976305008
171.125,4.65625,303,0.1165895164012909
319.375,6.625,304,0.09804470837116241
151.875,5.0,305,0.04293413832783699
267.0,4.0,306,0.0972079485654831
598.0,1.0,307,0.07168798893690109
376.125,3.9375,308,0.025798004120588303
144.875,5.1875,309,0.0468156635761261
150.625,8.25,310,0.0915364995598793
136.25,10.0,311,0.11796265095472336
393.375,2.5,312,0.15657496452331543
125.0,7.71875,313,0.03946249186992645
125.375,5.9375,314,0.18407905101776123
356.875,5.71875,315,0.2044527679681778
477.125,3.3125,316,0.06363522261381149
164.0,4.5,317,0.039133742451667786
190.75,4.5,318,0.10077297687530518
245.25,7.9375,319,0.11175402253866196
237.125,8.3125,320,0.09008672833442688
143.75,9.5625,321,0.06979348510503769
244.375,4.6875,322,0.16428183019161224
428.375,7.4375,323,0.10082434117794037
202.5,5.1875,324,0.03941472992300987
318.375,5.8125,325,0.09754984080791473
95.125,8.96875,326,0.04636616259813309
215.75,8.5,327,0.15288850665092468
188.0,4.5,328,0.0835648775100708
194.625,6.21875,329,0.12193159013986588
208.75,6.65625,330,0.11322728544473648
255.25,8.0,331,0.05376138538122177
278.5,8.125,332,0.08468208461999893
223.875,8.625,333,0.05701872706413269
171.625,4.5,334,0.08127352595329285
231.0,7.25,335,0.09494160860776901
263.375,5.9375,336,0.0468887984752655
169.0,7.40625,337,0.09686969220638275
381.125,8.6875,338,0.09640026837587357
288.5,4.5625,339,0.04153457656502724
409.375,4.75,340,0.07023769617080688
270.0,6.5,341,0.07160339504480362
181.375,6.71875,342,0.061987102031707764
189.25,4.5,343,0.08853355795145035
307.25,4.9375,344,0.11434591561555862
268.875,6.1875,345,0.06634673476219177
205.0,5.1875,346,0.09861787408590317
439.125,2.78125,347,0.10563518851995468
533.5,3.6875,348,0.04194273799657822
409.5,2.84375,349,0.03171009570360184
137.375,10.0,350,0.03154844045639038
223.75,7.40625,351,0.1526212990283966
454.625,2.625,352,0.10207390785217285
198.25,8.78125,353,0.06532779335975647
186.875,10.0,354,0.12729573249816895
189.25,5.5625,355,0.08923179656267166
275.875,4.03125,356,0.13068683445453644
297.0,5.6875,357,0.08868899941444397
188.75,7.9375,358,0.04476900026202202
365.625,3.25,359,0.11511867493391037
174.0,6.5625,360,0.04608583450317383
463.75,3.375,361,0.11423099786043167
377.0,3.40625,362,0.04124544560909271
143.375,6.5625,363,0.07630136609077454
339.5,3.25,364,0.11621686071157455
351.25,4.75,365,0.058629076927900314
202.875,4.5,366,0.12561769783496857
257.125,9.3125,367,0.05152733623981476
137.25,5.34375,368,0.08633291721343994
176.75,7.5,369,0.13130445778369904
319.5,6.09375,370,0.14795273542404175
572.625,2.0625,371,0.07104519009590149
139.0,5.1875,372,0.036988936364650726
180.0,8.625,373,0.10089012235403061
194.25,8.625,374,0.09103137254714966
233.25,4.5,375,0.10310761630535126
189.0,6.0,376,0.10153443366289139
220.375,6.125,377,0.11522064357995987
421.375,4.625,378,0.12649479508399963
252.0,4.5,379,0.08806043863296509
177.5,7.25,380,0.11040470749139786
286.625,3.71875,381,0.0868937075138092
235.5,3.875,382,0.06386985629796982
164.125,8.09375,383,0.09459634125232697
200.875,4.5,384,0.10213495790958405
193.125,4.8125,385,0.09584476798772812
170.125,7.875,386,0.09121113270521164
768.0,-0.5,387,0.14273443818092346
274.875,7.78125,388,0.024917302653193474
579.875,1.375,389,0.08317425101995468
230.125,5.34375,390,0.0397845096886158
283.375,4.0625,391,0.14070528745651245
188.75,5.25,392,0.0757160410284996
300.5,4.5,393,0.09870161861181259
215.5,6.625,394,0.07522211968898773
128.75,10.0,395,0.11474063247442245
372.75,4.3125,396,0.1714833527803421
159.75,10.0,397,0.06847085803747177
633.625,1.09375,398,0.05029810220003128
278.875,4.5,399,0.04465263709425926
331.875,7.46875,400,0.09399238973855972
332.5,7.9375,401,0.0903761088848114
188.875,7.59375,402,0.10791268199682236
203.25,8.625,403,0.08749598264694214
240.25,4.5,404,0.09440268576145172
224.5,5.9375,405,0.08845717459917068
386.375,8.0,406,0.10949970036745071
217.25,8.625,407,0.07189727574586868
236.75,4.6875,408,0.11398185789585114
197.625,8.9375,409,0.0894935131072998
146.125,10.0,410,0.08232138305902481
408.125,3.03125,411,0.13175351917743683
353.0,4.625,412,0.04434443637728691
169.625,5.875,413,0.0735095664858818
528.25,2.78125,414,0.14012187719345093
212.0,6.375,415,0.061911944299936295
242.25,4.6875,416,0.08021979033946991
270.125,9.3125,417,0.09600580483675003
388.625,6.0,418,0.09211251884698868
354.0,3.4375,419,0.05053464695811272
264.25,3.875,420,0.10797696560621262
518.125,3.875,421,0.0899541825056076
401.375,2.625,422,0.04580625146627426
149.0,4.6875,423,0.08132092654705048
320.25,5.5,424,0.18903839588165283
334.125,6.5625,425,0.13066227734088898
198.5,5.625,426,0.08055153489112854
104.125,5.0,427,0.07439325749874115
167.75,4.5,428,0.22790218889713287
200.25,5.1875,429,0.12963788211345673
248.625,5.1875,430,0.11713457852602005
257.5,6.5625,431,0.11493480950593948
275.625,3.8125,432,0.09026715904474258
112.5,4.5,433,0.15102995932102203
207.375,6.5625,434,0.20749378204345703
238.75,6.75,435,0.08594291657209396
681.125,0.75,436,0.15742027759552002
411.0,6.625,437,0.03992869332432747
256.75,5.875,438,0.08669187128543854
346.625,4.96875,439,0.1049923524260521
310.625,4.5,440,0.08901992440223694
652.75,1.8125,441,0.09703382849693298
193.75,4.6875,442,0.050660666078329086
312.875,6.5,443,0.1305452585220337
453.625,6.09375,444,0.12691828608512878
366.25,5.125,445,0.07905487716197968
602.25,2.75,446,0.0735480785369873
601.125,1.5625,447,0.05594773218035698
318.25,5.25,448,0.045632217079401016
282.375,4.5625,449,0.14267954230308533
190.375,4.5,450,0.10579795390367508
301.0,5.1875,451,0.1657707542181015
243.625,4.125,452,0.1267869621515274
246.5,4.0625,453,0.14475487172603607
200.5,4.5,454,0.14526252448558807
207.125,8.3125,455,0.13180789351463318
298.5,6.59375,456,0.20044249296188354
398.625,4.0625,457,0.13478395342826843
552.75,2.40625,458,0.06384535133838654
416.5,5.5,459,0.060279663652181625
367.625,6.03125,460,0.0882512703537941
216.75,4.15625,461,0.12430544197559357
350.25,4.25,462,0.14177493751049042
214.625,4.125,463,0.0886588841676712
451.25,8.625,464,0.14299140870571136
189.875,5.875,465,0.08973506838083267
246.0,5.0,466,0.16164210438728333
238.25,7.25,467,0.1295839548110962
283.75,9.3125,468,0.13240353763103485
250.25,5.15625,469,0.11636365205049515
119.375,5.25,470,0.1385500282049179
239.875,4.875,471,0.20318466424942017
368.625,8.625,472,0.13416561484336853
270.25,8.625,473,0.08979859203100204
279.375,5.1875,474,0.12235681712627411
513.875,3.5,475,0.09511610120534897
276.75,8.78125,476,0.04131881520152092
365.0,5.25,477,0.11302385479211807
317.75,8.625,478,0.06397661566734314
346.125,5.375,479,0.09523652493953705
329.75,5.125,480,0.13919083774089813
188.5,5.1875,481,0.15343043208122253
183.5,4.5,482,0.1708105057477951
700.375,0.125,483,0.14861254394054413
679.625,0.375,484,0.05837835744023323
186.625,10.0,485,0.055184584110975266
328.125,5.875,486,0.1521999090909958
353.75,5.0625,487,0.08313466608524323
265.5,7.40625,488,0.0682055652141571
467.5,6.6875,489,0.11216341704130173
255.125,6.5625,490,0.07806169241666794
290.875,5.1875,491,0.12535323202610016
309.625,6.0,492,0.12491242587566376
252.625,7.25,493,0.1206473633646965
192.5,7.25,494,0.12606720626354218
387.375,5.0,495,0.17444689571857452
359.75,8.6875,496,0.07238565385341644
157.5,8.625,497,0.07024499773979187
222.875,4.5,498,0.18282243609428406
433.75,3.9375,499,0.15848474204540253
140.0,10.0,500,0.10155537724494934
193.875,4.5,501,0.1460040807723999
247.125,8.0,502,0.24143606424331665
159.0,10.0,503,0.06973360478878021
375.0,3.75,504,0.14768001437187195
321.25,6.5625,505,0.09975667297840118
123.75,10.0,506,0.11450958997011185
279.625,4.5,507,0.17085164785385132
521.75,5.5625,508,0.14139163494110107
230.125,5.875,509,0.0756005346775055
474.875,2.625,510,0.14099349081516266
217.75,5.96875,511,0.06958208978176117
378.125,3.625,512,0.11703237891197205
224.5,8.625,513,0.1362328827381134
397.375,4.25,514,0.14077872037887573
648.875,0.875,515,0.06242918223142624
694.375,0.8125,516,0.07100376486778259
198.5,8.625,517,0.05182551592588425
182.375,10.0,518,0.1808454692363739
548.5,3.625,519,0.15173852443695068
281.375,10.0,520,0.060398783534765244
235.375,5.96875,521,0.14482687413692474
503.25,2.75,522,0.11092179268598557
768.0,-0.5,523,0.07485503703355789
233.375,4.5,524,0.034983281046152115
209.0,6.75,525,0.1366375833749771
168.75,7.9375,526,0.13222503662109375
250.875,5.375,527,0.15555259585380554
618.125,2.0,528,0.1730598360300064
160.125,5.1875,529,0.08337874710559845
214.25,8.625,530,0.23770523071289062
277.375,9.3125,531,0.13704925775527954
431.875,5.75,532,0.0871233269572258
226.875,5.1875,533,0.05209670960903168
190.0,10.0,534,0.1388077288866043
434.375,5.3125,535,0.1715652346611023
333.375,4.75,536,0.10188789665699005
320.375,5.5625,537,0.09714628010988235
488.375,3.25,538,0.09421379864215851
466.625,4.6875,539,0.056078340858221054
280.625,8.625,540,0.07417551428079605
460.5,3.875,541,0.09953276813030243
608.5,3.375,542,0.05820588767528534
242.0,7.25,543,0.07139842957258224
368.0,4.1875,544,0.10368362814188004
198.375,5.0,545,0.12242431193590164
401.875,8.6875,546,0.11698683351278305
768.0,-0.5,547,0.06797048449516296
268.5,6.5625,548,0.05032433196902275
219.25,4.5,549,0.11408174782991409
281.375,10.0,550,0.036079056560993195
508.125,3.5625,551,0.10330318659543991
312.375,5.03125,552,0.07652772963047028
361.375,4.5,553,0.15157125890254974
176.875,4.84375,554,0.06395480036735535
410.875,3.3125,555,0.19555164873600006
232.0,4.5,556,0.09637671709060669
256.75,9.3125,557,0.15396828949451447
323.5,10.0,558,0.10985848307609558
390.375,6.625,559,0.11721784621477127
492.875,3.625,560,0.08432410657405853
168.375,6.28125,561,0.06564432382583618
385.625,4.5,562,0.16930915415287018
265.625,6.25,563,0.06827542185783386
431.25,4.5,564,0.12596574425697327
463.0,3.5625,565,0.09025390446186066
600.0,3.75,566,0.08648772537708282
206.625,6.0,567,0.06290137767791748
271.75,8.625,568,0.17178946733474731
207.875,10.0,569,0.11713680624961853
149.25,10.0,570,0.1487468183040619
362.25,6.5,571,0.13657689094543457
260.25,4.5,572,0.10728498548269272
175.75,5.875,573,0.10774253308773041
181.5,7.25,574,0.12854298949241638
639.875,1.6875,575,0.1064242571592331
212.25,6.9375,576,0.02859129197895527
504.875,6.15625,577,0.16536925733089447
282.125,8.0,578,0.0629289448261261
290.125,8.625,579,0.10092360526323318
390.875,8.6875,580,0.11723101884126663
200.875,8.625,581,0.10501513630151749
642.875,1.75,582,0.12453193217515945
295.75,7.90625,583,0.0929030030965805
183.25,6.375,584,0.10983637720346451
187.25,4.5,585,0.18627652525901794
661.125,0.75,586,0.19873733818531036
278.75,8.625,587,0.05060184746980667
150.75,8.09375,588,0.13817454874515533
297.125,4.5625,589,0.15931202471256256
291.375,5.25,590,0.0997137799859047
291.75,4.1875,591,0.12183356285095215
768.0,-0.5,592,0.09852253645658493
332.875,7.3125,593,0.02493397518992424
325.625,5.375,594,0.13238628208637238
310.125,8.6875,595,0.05313723906874657
156.75,5.625,596,0.07385192811489105
282.625,4.65625,597,0.1813892126083374
324.0,5.3125,598,0.1160873994231224
247.125,5.875,599,0.09893617779016495
251.25,7.25,600,0.1220509335398674
218.5,5.1875,601,0.12345828115940094
165.5,9.3125,602,0.18587377667427063
274.875,7.9375,603,0.19149616360664368
275.75,9.5,604,0.10779682546854019
308.25,6.5625,605,0.18749533593654633
204.625,5.1875,606,0.10854854434728622
127.375,10.0,607,0.15346725285053253
200.75,5.5,608,0.1799299418926239
280.375,5.125,609,0.1719038486480713
161.0,4.5,610,0.1165996715426445
202.375,10.0,611,0.10709670186042786
636.25,1.375,612,0.1923125833272934
287.0,4.65625,613,0.04012598097324371
177.375,10.0,614,0.09760646522045135
175.5,9.3125,615,0.10137586295604706
157.0,10.0,616,0.24749250710010529
514.75,2.0,617,0.0898292288184166
237.125,4.65625,618,0.10159283131361008
232.75,7.125,619,0.15163300931453705
160.25,10.0,620,0.13808661699295044
274.125,6.875,621,0.09683028608560562
343.875,6.5625,622,0.06623933464288712
311.125,5.6875,623,0.0883660763502121
254.125,9.3125,624,0.11988170444965363
167.5,6.5625,625,0.11591026186943054
298.125,5.375,626,0.15465456247329712
197.0,10.0,627,0.09263436496257782
477.5,3.5625,628,0.09600280225276947
269.25,4.875,629,0.11563087999820709
420.25,3.25,630,0.14728416502475739
205.125,7.8125,631,0.09207482635974884
326.0,4.5,632,0.17374438047409058
432.75,5.625,633,0.09182087332010269
236.25,6.375,634,0.08546096086502075
367.125,4.5625,635,0.13101904094219208
300.25,10.0,636,0.13021263480186462
235.0,8.625,637,0.14474542438983917
746.75,-0.375,638,0.18101175129413605
163.0,4.5,639,0.04864433407783508
489.0,10.0,640,0.19707238674163818
292.875,6.875,641,0.09486986696720123
505.125,2.78125,642,0.0787276178598404
185.5,10.0,643,0.0695628821849823
126.625,8.09375,644,0.11253375560045242
208.5,9.3125,645,0.3053056001663208
316.625,4.5625,646,0.07727508991956711
269.375,5.34375,647,0.10287683457136154
701.375,0.125,648,0.15727262198925018
278.0,7.25,649,0.047088563442230225
186.75,10.0,650,0.09508974850177765
410.75,5.125,651,0.14596623182296753
190.75,7.40625,652,0.14159615337848663
191.75,5.875,653,0.19192937016487122
118.375,6.5625,654,0.18838436901569366
358.0,5.9375,655,0.24657179415225983
323.625,6.1875,656,0.09727241843938828
308.0,4.5,657,0.10715070366859436
396.0,5.25,658,0.06423831731081009
156.5,4.375,659,0.07580733299255371
157.125,5.0,660,0.14706484973430634
114.5,7.9375,661,0.19575892388820648
164.75,7.25,662,0.19584375619888306
277.75,8.625,663,0.2220238298177719
290.375,4.71875,664,0.09591681510210037
158.75,5.875,665,0.12540371716022491
263.125,9.3125,666,0.1461338996887207
254.75,6.5625,667,0.09920955449342728
199.875,5.1875,668,0.09532380849123001
208.5,8.625,669,0.14029335975646973
228.875,4.28125,670,0.14057676494121552
160.25,6.5625,671,0.17777568101882935
169.375,5.8125,672,0.18467454612255096
220.75,6.5625,673,0.11704816669225693
201.125,4.5,674,0.13154739141464233
243.75,4.84375,675,0.15305106341838837
250.625,5.1875,676,0.12477468699216843
617.875,2.625,677,0.11855962872505188
381.25,5.3125,678,0.05774727463722229
288.5,5.9375,679,0.08796698600053787
176.75,10.0,680,0.15599794685840607
366.125,6.625,681,0.11665178090333939
319.625,5.9375,682,0.10184971243143082
203.875,9.3125,683,0.10422549396753311
453.125,3.3125,684,0.0904013067483902
302.875,9.3125,685,0.0897277444601059
422.5,4.5625,686,0.0664292722940445
145.625,10.0,687,0.12465038150548935
212.5,8.1875,688,0.10831403732299805
370.25,7.1875,689,0.22802895307540894
173.25,10.0,690,0.09528359770774841
155.125,4.5,691,0.17754153907299042
277.25,4.5,692,0.2002524584531784
242.875,10.0,693,0.09767529368400574
289.875,9.3125,694,0.08658111840486526
514.0,2.78125,695,0.08997013419866562
359.625,5.875,696,0.08979122340679169
387.625,3.90625,697,0.1281280368566513
258.5,10.0,698,0.11283587664365768
236.25,8.625,699,0.09519801288843155
641.875,1.5625,700,0.11654629558324814
681.875,1.25,701,0.10431130230426788
367.75,3.875,702,0.09039030969142914
566.25,2.65625,703,0.10869446396827698
168.875,6.1875,704,0.07363982498645782
384.0,5.1875,705,0.16978181898593903
696.75,0.75,706,0.1067337617278099
541.875,1.9375,707,0.03808102011680603
205.25,6.5625,708,0.07296625524759293
177.5,8.625,709,0.1493409126996994
284.125,6.625,710,0.16100424528121948
