actor/train/kl,_step,completions/train/mean_length,rewards/train/score/mean
0.17292185127735138,724,196.5,10.0
0.1925230324268341,725,189.5,5.875
0.2091645896434784,726,209.5,6.0
0.16700005531311035,727,165.0,4.5
0.17825616896152496,728,398.75,3.25
0.1453477442264557,729,344.5,3.25
0.1779976785182953,730,204.25,4.5
0.26968783140182495,731,598.0,2.0
0.1372082382440567,732,295.5,5.875
0.1897127777338028,733,334.25,6.1875
0.18202264606952667,734,233.5,4.625
0.24311040341854095,735,265.25,7.25
0.22020623087882996,736,139.25,10.0
0.43322333693504333,737,157.0,5.25
0.28159037232398987,738,182.75,3.625
0.30038154125213623,739,320.0,8.625
0.16952572762966156,740,355.25,5.5
0.17060163617134094,741,190.25,3.375
0.2966526746749878,742,698.75,2.125
0.06066602095961571,743,163.25,5.75
0.3712334930896759,744,183.5,7.875
0.3550845682621002,745,132.75,1.5
0.39121052622795105,746,567.25,1.75
0.1788560152053833,747,204.75,7.875
0.22323590517044067,748,587.0,2.5
0.12398971617221832,749,160.25,10.0
0.2314894199371338,750,176.75,10.0
0.25977951288223267,751,157.75,2.25
0.3528057634830475,752,252.0,5.875
0.36975035071372986,753,262.5,10.0
0.2103315144777298,754,318.5,8.625
0.1797451674938202,755,530.25,3.25
0.13206596672534943,756,268.0,3.625
0.27469009160995483,757,156.5,10.0
0.3133210837841034,758,121.25,7.875
0.3463681638240814,759,270.5,8.625
0.15389569103717804,760,461.5,5.25
0.11929847300052643,761,215.5,9.0
0.179477259516716,762,269.0,5.25
0.20966091752052307,763,337.0,10.0
0.14681313931941986,764,394.0,10.0
0.17631737887859344,765,201.5,5.125
0.35227593779563904,766,596.75,2.0
0.10545526444911957,767,215.25,7.625
0.33861246705055237,768,295.5,8.625
0.17058126628398895,769,461.25,4.625
0.145383819937706,770,218.0,8.75
0.17776112258434296,771,301.0,6.625
0.15713582932949066,772,357.5,8.625
0.2086964249610901,773,297.5,5.875
0.22114330530166626,774,197.25,7.25
0.2203320413827896,775,419.0,3.75
0.2660585641860962,776,636.75,2.0
0.10112462192773819,777,299.0,7.25
0.17381133139133453,778,246.25,10.0
0.3126275837421417,779,407.0,4.625
0.15986348688602448,780,374.5,5.25
0.19248129427433014,781,647.5,2.0
0.11325809359550476,782,441.75,4.625
0.16300511360168457,783,229.5,4.5
0.2202916443347931,784,405.75,8.625
0.23282986879348755,785,497.0,3.375
0.11683277785778046,786,375.0,4.875
0.24002069234848022,787,354.0,8.9375
0.16555526852607727,788,189.0,8.625
0.20672659575939178,789,445.5,7.375
0.18700961768627167,790,136.0,10.0
0.2635103464126587,791,451.5,5.875
0.14132118225097656,792,564.0,4.75
0.09588175266981125,793,318.75,7.25
0.1562025398015976,794,276.75,5.75
0.129374161362648,795,282.75,7.25
0.1627936065196991,796,262.5,10.0
0.1604493111371994,797,453.25,3.25
0.16339580714702606,798,131.75,10.0
0.30500856041908264,799,368.5,4.625
0.24157468974590302,800,280.75,8.625
0.23088549077510834,801,298.25,6.625
0.19860859215259552,802,472.25,3.25
0.1696358323097229,803,679.0,2.125
0.1063585951924324,804,710.5,1.0625
0.11965922266244888,805,495.0,3.25
0.11599760502576828,806,367.5,3.75
0.20567481219768524,807,766.5,-0.25
0.12919804453849792,808,210.0,10.0
0.39912015199661255,809,347.5,8.625
0.18518823385238647,810,224.75,10.0
0.21192538738250732,811,680.25,0.75
0.0731283575296402,812,662.75,0.875
0.10754407197237015,813,170.0,6.5
0.2603655755519867,814,275.0,4.5
0.2679600715637207,815,470.25,3.25
0.17044058442115784,816,300.0,5.0
0.14981386065483093,817,479.0,3.25
0.13011208176612854,818,454.5,3.25
0.1964220404624939,819,224.75,8.625
0.22776950895786285,820,515.5,7.375
0.09828639030456543,821,164.75,4.5
0.2914859354496002,822,204.5,7.25
0.2894238829612732,823,381.75,4.625
0.19150249660015106,824,306.25,5.875
0.20047138631343842,825,495.5,6.0
0.17178954184055328,826,291.25,7.25
0.18468277156352997,827,209.5,10.0
0.28083038330078125,828,389.25,7.25
0.1685352921485901,829,727.0,1.25
0.11763827502727509,830,348.0,4.0
0.2628479301929474,831,465.0,3.25
0.16836820542812347,832,200.0,3.0
0.3217090964317322,833,543.75,4.0
0.1316777616739273,834,526.75,4.5
0.16582462191581726,835,411.25,3.875
0.14318768680095673,836,362.5,7.375
0.19361555576324463,837,234.5,8.625
0.31774717569351196,838,299.25,4.5
0.15655550360679626,839,354.5,5.875
0.19503706693649292,840,426.75,3.1875
0.1302361786365509,841,361.5,6.8125
0.28224170207977295,842,567.0,3.875
0.12295904010534286,843,452.5,7.625
0.18994875252246857,844,280.5,4.625
0.23043420910835266,845,358.25,10.0
0.25439339876174927,846,162.5,5.4375
0.35374391078948975,847,206.0,3.5
0.2257665991783142,848,319.75,5.875
0.22391630709171295,849,476.0,4.75
0.22528043389320374,850,218.0,8.625
0.2743055522441864,851,576.75,3.25
0.15607208013534546,852,337.25,4.875
0.18433327972888947,853,365.75,7.375
0.26491549611091614,854,233.0,5.875
0.3228493928909302,855,464.5,3.75
0.236924946308136,856,280.0,8.625
0.3783813714981079,857,390.5,6.875
0.23747427761554718,858,296.25,3.875
0.28450411558151245,859,488.25,3.375
0.1955806016921997,860,229.75,6.0
0.40326783061027527,861,655.5,2.25
0.13687101006507874,862,475.75,6.0
0.24601449072360992,863,367.5,8.625
0.2525137662887573,864,445.75,7.25
0.282828152179718,865,713.5,2.0
0.1357138603925705,866,491.25,4.125
0.14614015817642212,867,538.5,3.875
0.16054287552833557,868,465.5,7.875
0.208444744348526,869,567.5,3.25
0.13468357920646667,870,588.75,2.0
0.13977299630641937,871,340.5,5.0625
0.20810449123382568,872,423.25,6.125
0.31505587697029114,873,314.25,6.5
0.23533543944358826,874,460.0,4.5
0.21726763248443604,875,366.0,4.5
0.24889788031578064,876,222.75,5.0
0.292251855134964,877,330.25,4.5
0.3220883309841156,878,403.25,8.25
0.18838702142238617,879,255.25,10.0
0.19948790967464447,880,237.75,10.0
0.3515397012233734,881,737.5,2.5625
0.1338522583246231,882,576.0,3.25
0.14614541828632355,883,626.75,2.3125
0.12803596258163452,884,443.75,4.625
0.20151269435882568,885,565.25,6.0
0.22426606714725494,886,402.25,3.375
0.20664720237255096,887,330.25,4.75
0.26337793469429016,888,304.5,10.0
0.2189139425754547,889,286.75,6.125
0.15291890501976013,890,296.0,8.75
0.21741759777069092,891,282.5,6.25
0.2697256803512573,892,381.25,5.875
0.2514537274837494,893,318.5,5.875
0.2870306670665741,894,339.25,7.25
0.15976281464099884,895,272.0,4.625
0.234682098031044,896,254.5,5.875
0.1703653335571289,897,191.5,5.25
0.3455641269683838,898,447.75,5.875
0.18580518662929535,899,293.25,3.75
0.2740701735019684,900,521.25,4.5
0.19583776593208313,901,209.25,6.5
0.17785513401031494,902,338.75,8.75
0.20018990337848663,903,273.5,10.0
0.25635549426078796,904,468.5,4.625
0.153269425034523,905,339.5,5.875
0.17839209735393524,906,385.0,4.625
0.15982988476753235,907,178.5,4.5
0.29098063707351685,908,302.0,4.8125
0.2762111723423004,909,238.0,4.125
0.2351362109184265,910,256.5,10.0
0.2954263687133789,911,370.0,4.5
0.22738376259803772,912,277.25,8.625
0.31506839394569397,913,163.75,5.0
0.2223995327949524,914,488.25,4.25
0.12414686381816864,915,224.5,4.625
0.25308215618133545,916,204.25,10.0
0.43603643774986267,917,240.75,10.0
0.22347959876060486,918,546.0,4.5
0.22296489775180817,919,250.5,5.75
0.2993655800819397,920,291.75,4.5
0.22065375745296478,921,201.5,5.125
0.23639720678329468,922,247.25,8.75
0.388249009847641,923,190.5,8.625
0.3599761426448822,924,293.75,4.5
0.1751168966293335,925,205.5,5.5
0.3217918574810028,926,330.0,7.375
0.35694119334220886,927,209.5,8.75
0.3377077877521515,928,231.75,4.5
0.2370598167181015,929,487.5,4.4375
0.18894942104816437,930,273.25,5.125
0.21216116845607758,931,245.25,5.0
0.24912039935588837,932,445.75,7.375
0.16454966366291046,933,218.0,7.25
0.2717347741127014,934,161.5,4.625
0.3901553153991699,935,300.5,4.5
0.17620928585529327,936,232.75,8.125
0.30641475319862366,937,370.75,5.5
0.17820200324058533,938,297.0,8.625
0.267618328332901,939,285.5,10.0
0.29839932918548584,940,232.75,5.875
0.3171372711658478,941,303.25,7.25
0.24445223808288574,942,285.0,8.625
0.3361252248287201,943,586.5,1.25
0.1878761500120163,944,391.5,8.625
0.18017667531967163,945,563.0,4.625
0.21554291248321533,946,219.25,8.9375
0.281678706407547,947,500.25,2.0
0.14503487944602966,948,220.75,10.0
0.37038958072662354,949,448.75,3.25
0.21299512684345245,950,386.25,3.625
0.1848483383655548,951,294.75,3.75
0.38280433416366577,952,285.5,8.625
0.39074864983558655,953,350.5,6.25
0.2988014817237854,954,294.5,4.625
0.3063529133796692,955,552.5,3.6875
0.17722341418266296,956,408.5,3.75
0.23034927248954773,957,320.75,7.5625
0.2993836998939514,958,228.75,10.0
0.3106400668621063,959,418.75,6.0
0.2154761105775833,960,238.75,7.25
0.43835896253585815,961,455.25,3.25
0.22435402870178223,962,269.75,8.625
0.27597326040267944,963,441.25,4.625
0.2207915186882019,964,290.25,7.625
0.2808946669101715,965,570.75,1.5
0.14022482931613922,966,186.75,7.25
0.3100784420967102,967,419.5,4.5
0.17021477222442627,968,355.25,7.25
0.21826623380184174,969,173.0,5.875
0.2982739210128784,970,680.75,0.75
0.139439657330513,971,395.75,7.375
0.2901879847049713,972,231.75,5.875
0.40082475543022156,973,227.75,10.0
0.31501519680023193,974,351.5,6.1875
0.27668601274490356,975,332.0,4.5
0.20338059961795807,976,177.5,5.0
0.4145646095275879,977,243.5,8.625
0.3222026824951172,978,283.75,10.0
0.251848965883255,979,243.75,10.0
0.2181302011013031,980,200.5,10.0
0.2336166352033615,981,142.5,3.75
0.26281994581222534,982,340.5,5.375
0.3577139973640442,983,509.5,2.375
0.14800933003425598,984,192.25,9.25
0.35325393080711365,985,294.5,5.5
0.1381252557039261,986,279.0,6.0
0.2608616352081299,987,280.0,4.875
0.3060016334056854,988,415.75,3.75
0.15176862478256226,989,340.25,9.0
0.24793888628482819,990,269.5,5.0
0.3493390381336212,991,356.25,5.75
0.20246659219264984,992,504.5,6.0
0.12798023223876953,993,305.75,8.625
0.24874359369277954,994,413.5,6.75
0.220087930560112,995,241.0,8.6875
0.316319078207016,996,365.0,7.875
0.24794746935367584,997,259.75,7.5
0.31954115629196167,998,363.75,4.0
0.1573401689529419,999,366.0,7.25
0.18893283605575562,1000,319.0,8.625
0.2501838207244873,1001,221.25,10.0
0.3638019263744354,1002,391.0,6.375
0.17286202311515808,1003,269.5,3.0
0.23847177624702454,1004,215.5,6.625
0.31685033440589905,1005,271.75,3.75
0.15990106761455536,1006,304.25,7.375
0.2848915457725525,1007,392.25,1.125
0.1952962428331375,1008,290.0,10.0
0.29364123940467834,1009,616.0,1.9375
0.09590212255716324,1010,278.25,3.75
0.2132464200258255,1011,503.25,3.75
0.17288120090961456,1012,541.0,5.75
0.12974898517131805,1013,485.0,4.625
0.17530128359794617,1014,339.0,6.75
0.15940141677856445,1015,199.0,4.4375
0.41914427280426025,1016,293.25,4.9375
0.2975090444087982,1017,203.0,10.0
0.2955729365348816,1018,588.25,3.375
0.10734511911869049,1019,303.5,3.75
0.24443170428276062,1020,191.0,5.5625
0.33836629986763,1021,194.25,7.875
0.35098201036453247,1022,501.5,3.25
0.14765828847885132,1023,367.75,5.875
0.1570177525281906,1024,203.75,8.625
0.3387535810470581,1025,557.75,4.625
0.26134389638900757,1026,536.25,4.625
0.17272287607192993,1027,271.0,4.8125
0.3719542324542999,1028,297.5,10.0
0.20543769001960754,1029,383.5,8.75
0.2808152735233307,1030,236.75,5.125
0.3151581883430481,1031,276.0,5.875
0.30290600657463074,1032,266.75,9.125
0.30340003967285156,1033,220.0,8.625
0.4281294345855713,1034,348.75,7.375
0.23157937824726105,1035,306.25,7.25
0.32580921053886414,1036,737.75,0.0
0.13983522355556488,1037,198.75,7.5
0.3734362721443176,1038,233.75,5.125
0.3658965826034546,1039,341.5,7.25
0.2642005980014801,1040,250.75,8.625
0.37166017293930054,1041,307.0,5.125
0.25003424286842346,1042,357.75,8.625
0.2448384314775467,1043,156.25,3.75
0.4149799048900604,1044,244.75,10.0
0.3528873026371002,1045,488.0,7.375
0.1509161740541458,1046,646.25,2.375
0.13853803277015686,1047,156.25,5.875
0.31088459491729736,1048,246.5,8.625
0.3443716764450073,1049,509.25,2.0
0.18177489936351776,1050,280.25,4.8125
0.24858255684375763,1051,613.0,2.375
0.18663503229618073,1052,363.25,7.25
0.27667319774627686,1053,365.5,7.375
0.24515147507190704,1054,205.75,4.375
0.309584379196167,1055,353.0,10.0
0.261666476726532,1056,292.75,10.0
0.2977229058742523,1057,247.5,4.8125
0.25688257813453674,1058,633.25,2.5
0.1271442025899887,1059,163.25,6.1875
0.23974382877349854,1060,287.25,10.0
0.22673863172531128,1061,276.5,5.875
0.2614741623401642,1062,140.75,8.25
0.33988288044929504,1063,208.25,10.0
0.3089526891708374,1064,293.75,8.625
0.2636059820652008,1065,165.75,8.625
0.3166952431201935,1066,272.5,5.0
0.3632078766822815,1067,227.5,8.625
0.2780146896839142,1068,227.25,8.25
0.29149001836776733,1069,170.0,4.5
0.23465228080749512,1070,444.0,4.25
0.18697333335876465,1071,369.0,5.875
0.21968284249305725,1072,235.0,10.0
0.2062135487794876,1073,279.5,9.0
0.2348487228155136,1074,215.5,10.0
0.31906017661094666,1075,218.75,7.875
0.291847825050354,1076,428.0,5.875
0.20209193229675293,1077,259.25,8.75
0.2603926658630371,1078,159.75,10.0
0.3065885305404663,1079,279.25,8.625
0.2763184905052185,1080,241.5,10.0
0.3210453391075134,1081,151.25,8.625
0.29264742136001587,1082,280.75,5.875
0.24887403845787048,1083,357.5,6.0
0.2605464458465576,1084,282.5,10.0
0.20371785759925842,1085,478.25,3.25
0.1919407844543457,1086,159.25,5.125
0.38202226161956787,1087,161.25,10.0
0.2587527632713318,1088,314.75,8.625
0.16542905569076538,1089,642.25,2.125
0.16918739676475525,1090,291.75,8.625
0.25879397988319397,1091,307.0,3.75
0.25009602308273315,1092,352.0,7.25
0.2672736644744873,1093,480.5,5.875
0.21100489795207977,1094,183.25,5.8125
0.2851514220237732,1095,502.25,5.5
0.1930447220802307,1096,377.5,3.625
0.288339763879776,1097,198.0,4.5
0.3352099061012268,1098,353.0,10.0
0.24310298264026642,1099,294.75,7.25
0.280087411403656,1100,146.25,4.5
0.31725117564201355,1101,712.25,0.75
0.09659579396247864,1102,255.25,7.875
0.19745303690433502,1103,351.75,5.875
0.22291380167007446,1104,567.5,2.0
0.17235587537288666,1105,157.25,4.0625
0.19004034996032715,1106,219.5,10.0
0.2613992393016815,1107,203.75,7.25
0.2556818127632141,1108,198.0,10.0
0.3926028311252594,1109,189.75,3.6875
0.44158968329429626,1110,354.5,6.0
0.20333963632583618,1111,195.0,3.0
0.3186808228492737,1112,561.25,2.0
0.1590423732995987,1113,404.25,7.25
0.24101214110851288,1114,229.75,9.0
0.28014564514160156,1115,227.75,10.0
0.27479344606399536,1116,273.0,6.25
0.2494422048330307,1117,370.75,3.875
0.17430968582630157,1118,250.5,4.875
0.22722843289375305,1119,276.5,7.875
0.21704146265983582,1120,176.25,8.0
0.18772287666797638,1121,464.0,6.5
0.26510635018348694,1122,533.5,1.25
0.15835151076316833,1123,262.0,4.5
0.29656365513801575,1124,484.0,5.875
0.22512692213058472,1125,266.75,4.5
0.2708814740180969,1126,768.0,-0.5
0.06912793964147568,1127,188.0,4.75
0.37937143445014954,1128,244.5,5.875
0.30710741877555847,1129,200.25,7.625
0.23736794292926788,1130,184.25,5.5
0.38327693939208984,1131,184.25,5.875
0.29427745938301086,1132,243.75,10.0
0.2808471620082855,1133,419.0,3.625
0.3039611279964447,1134,192.75,3.75
0.38113781809806824,1135,241.25,3.75
0.2195117026567459,1136,134.25,6.125
0.4006778299808502,1137,252.5,3.0
0.28574973344802856,1138,191.25,7.875
0.3370527923107147,1139,427.75,7.25
0.28867271542549133,1140,393.25,4.75
0.20940656960010529,1141,230.75,6.5
0.2859135866165161,1142,201.25,3.75
0.3541979193687439,1143,244.5,8.625
0.23216180503368378,1144,330.75,3.75
0.23224477469921112,1145,358.5,4.125
0.19599908590316772,1146,214.0,8.25
0.23794512450695038,1147,530.5,5.125
0.16145838797092438,1148,190.0,6.5
0.3407570421695709,1149,243.25,3.0
0.39826568961143494,1150,768.0,-0.5
0.08709611743688583,1151,275.0,6.5
0.20120206475257874,1152,246.5,4.75
0.1922491490840912,1153,203.5,5.125
0.27700579166412354,1154,403.0,6.125
0.3174881935119629,1155,293.25,6.5
0.22637976706027985,1156,302.25,2.75
0.2926303744316101,1157,140.75,7.875
0.1876833140850067,1158,152.0,5.875
0.45965155959129333,1159,369.5,3.75
0.20559218525886536,1160,265.75,8.25
0.25708431005477905,1161,278.0,6.875
0.21623435616493225,1162,389.25,3.0
0.22016797959804535,1163,552.0,5.3125
0.13495005667209625,1164,169.75,7.25
0.3784451186656952,1165,267.0,10.0
0.24007396399974823,1166,260.5,8.625
0.31598228216171265,1167,177.5,7.25
0.25645148754119873,1168,245.5,10.0
0.21842265129089355,1169,267.25,4.5
0.28281891345977783,1170,138.5,8.625
0.2859373688697815,1171,558.5,2.875
0.14267811179161072,1172,194.75,10.0
0.24770164489746094,1173,557.25,3.5625
0.1479804962873459,1174,230.0,5.875
0.11429087817668915,1175,167.75,10.0
0.4152275323867798,1176,146.5,4.75
0.3082509934902191,1177,325.5,4.5
0.23077186942100525,1178,370.5,4.8125
0.23311711847782135,1179,185.5,5.875
0.30078718066215515,1180,199.75,5.125
0.3114246129989624,1181,262.75,5.875
0.22769081592559814,1182,280.0,8.625
0.2693341076374054,1183,236.5,10.0
0.27591121196746826,1184,251.5,7.625
0.2775248885154724,1185,153.25,4.5
0.2181396186351776,1186,440.5,3.75
0.1535092443227768,1187,423.75,6.0
0.16834543645381927,1188,190.25,10.0
0.23642072081565857,1189,283.25,7.625
0.2822194993495941,1190,492.25,2.0
0.16068588197231293,1191,611.0,3.375
0.12250853329896927,1192,206.75,5.875
0.2483631670475006,1193,209.5,5.5
0.23445537686347961,1194,141.25,6.1875
0.4212406873703003,1195,240.75,8.625
0.3196616768836975,1196,146.5,7.25
0.46140938997268677,1197,227.5,8.625
0.2946113049983978,1198,240.25,7.25
0.3355981707572937,1199,215.25,6.875
0.33830544352531433,1200,365.25,4.5
0.1946798712015152,1201,253.5,5.0
0.2508374750614166,1202,137.5,6.5
0.268284410238266,1203,215.0,6.5
0.3150827884674072,1204,187.0,8.625
0.4266638159751892,1205,258.25,10.0
0.27541303634643555,1206,289.25,8.625
0.23364058136940002,1207,349.0,2.5
0.2186325043439865,1208,194.25,7.375
0.3008135259151459,1209,566.0,2.0
0.15569919347763062,1210,207.75,7.625
0.28650882840156555,1211,249.75,6.1875
0.42073315382003784,1212,383.0,7.25
0.27435263991355896,1213,284.25,10.0
0.31141185760498047,1214,301.5,5.125
0.2640911340713501,1215,227.5,7.875
0.2610902786254883,1216,250.5,10.0
0.3608166575431824,1217,256.75,7.25
0.2904735803604126,1218,192.25,10.0
0.3802433907985687,1219,249.75,4.0
0.17989079654216766,1220,350.5,8.625
0.2821764051914215,1221,553.5,3.375
0.17636512219905853,1222,273.25,8.625
0.2754802405834198,1223,399.5,6.0
0.178867906332016,1224,243.5,6.875
0.23254738748073578,1225,190.75,8.9375
0.3633192479610443,1226,310.5,3.75
0.23244278132915497,1227,252.5,8.625
0.2505825459957123,1228,208.5,4.5
0.29705095291137695,1229,415.5,4.625
0.22999200224876404,1230,363.75,4.5
0.1733761429786682,1231,247.75,6.875
0.21954044699668884,1232,376.75,3.125
0.2456546127796173,1233,488.75,7.6875
0.1959437131881714,1234,251.5,8.625
0.3168644309043884,1235,205.25,10.0
0.2990962266921997,1236,268.5,10.0
0.32545313239097595,1237,140.25,7.0
0.26534852385520935,1238,234.25,10.0
0.1837901622056961,1239,369.75,5.875
0.20727112889289856,1240,245.0,4.5
0.18783366680145264,1241,154.25,10.0
0.37876972556114197,1242,127.0,8.25
0.24320268630981445,1243,399.75,4.125
0.18118004500865936,1244,232.75,6.8125
0.28103944659233093,1245,406.75,3.25
0.21214762330055237,1246,181.75,10.0
0.27300146222114563,1247,354.0,7.75
0.23422063887119293,1248,309.75,8.25
0.1797950267791748,1249,162.0,9.0
0.46470537781715393,1250,155.0,10.0
0.34306666254997253,1251,400.0,5.1875
0.21045181155204773,1252,120.75,6.5
0.4000720679759979,1253,133.5,5.875
0.42281317710876465,1254,275.0,6.25
0.29327937960624695,1255,192.5,4.5
0.2678315043449402,1256,164.5,10.0
0.37191787362098694,1257,428.75,5.875
0.22595055401325226,1258,171.75,4.5
0.24443809688091278,1259,151.75,8.9375
0.259712278842926,1260,467.25,5.625
0.14701232314109802,1261,596.25,2.625
0.1386072188615799,1262,520.5,2.625
0.11860956996679306,1263,279.0,10.0
0.19686372578144073,1264,178.25,8.625
0.257948637008667,1265,241.5,8.625
0.2370312213897705,1266,126.5,3.0
0.4528600871562958,1267,222.0,8.25
0.21648123860359192,1268,410.0,3.25
0.20933647453784943,1269,635.5,1.25
0.1490117311477661,1270,232.75,7.25
0.24932347238063812,1271,364.5,4.625
0.17193932831287384,1272,210.75,4.5
0.23875857889652252,1273,507.75,2.25
0.1635425090789795,1274,369.5,7.625
0.2082444727420807,1275,305.5,5.1875
0.2238030880689621,1276,118.25,10.0
0.12282440066337585,1277,178.25,3.75
0.2237272560596466,1278,116.75,7.875
0.3599996268749237,1279,541.0,2.625
0.2067451924085617,1280,312.25,8.625
0.2767835259437561,1281,254.25,6.1875
0.28385165333747864,1282,146.0,10.0
0.29083770513534546,1283,524.25,2.5
0.0911555364727974,1284,263.5,8.625
0.21808911859989166,1285,195.0,9.375
0.2535371482372284,1286,430.0,6.0
0.1434490829706192,1287,168.5,4.5
0.22390611469745636,1288,210.5,6.875
0.39228421449661255,1289,132.75,8.625
0.4101349711418152,1290,179.5,5.875
0.2611352801322937,1291,449.5,7.375
0.16986733675003052,1292,162.0,8.625
0.35526031255722046,1293,288.0,8.625
0.2635895013809204,1294,216.25,4.5
0.3564704656600952,1295,158.0,8.625
0.26542022824287415,1296,132.5,10.0
0.3216078579425812,1297,333.25,7.25
0.20120951533317566,1298,322.75,5.875
0.21330586075782776,1299,185.5,4.5
0.3441864252090454,1300,667.75,2.125
0.11111877858638763,1301,651.5,2.125
0.13914507627487183,1302,270.0,10.0
0.21628135442733765,1303,203.5,10.0
0.2656805217266083,1304,154.75,10.0
0.35653677582740784,1305,145.0,10.0
0.25978341698646545,1306,343.0,8.0
0.20245489478111267,1307,269.75,5.875
0.17329108715057373,1308,763.75,-0.25
0.0802370235323906,1309,278.5,8.625
0.19283843040466309,1310,202.75,10.0
0.2538726031780243,1311,338.5,5.125
0.24984517693519592,1312,259.5,6.5
0.272874116897583,1313,458.5,7.375
0.1380472034215927,1314,199.0,10.0
0.276521235704422,1315,408.5,4.9375
0.262866348028183,1316,224.75,10.0
0.29146015644073486,1317,317.75,8.625
0.21506647765636444,1318,144.0,10.0
0.1652434915304184,1319,180.75,5.875
0.301679790019989,1320,485.0,3.75
0.16041572391986847,1321,504.5,5.125
0.22215324640274048,1322,248.0,9.0
0.19133161008358002,1323,187.0,8.625
0.18792396783828735,1324,159.5,10.0
0.2234605997800827,1325,603.75,2.25
0.1492469757795334,1326,196.0,5.875
0.29399093985557556,1327,418.25,7.375
0.17667101323604584,1328,227.5,5.875
0.2501600384712219,1329,172.25,10.0
0.2628900408744812,1330,607.0,3.375
0.11769725382328033,1331,297.75,4.875
0.14781245589256287,1332,745.75,-0.25
0.09320267289876938,1333,477.0,4.125
0.21147513389587402,1334,211.75,8.625
0.23427848517894745,1335,178.75,10.0
0.4003812372684479,1336,234.75,7.25
0.23803341388702393,1337,253.0,7.875
0.3698238432407379,1338,458.5,3.25
0.16390028595924377,1339,190.25,6.125
0.29456427693367004,1340,161.75,7.875
0.4182461202144623,1341,768.0,-0.5
0.11004272103309631,1342,428.25,6.375
0.11929041147232056,1343,343.0,3.875
0.17846637964248657,1344,268.5,4.5
0.21630829572677612,1345,238.75,5.8125
0.2574062645435333,1346,209.75,10.0
0.257769912481308,1347,160.5,10.0
0.2870553433895111,1348,265.5,10.0
0.20650355517864227,1349,575.75,2.5
0.16310541331768036,1350,217.0,10.0
0.30873486399650574,1351,697.5,2.125
0.16126587986946106,1352,385.75,3.0
0.1368119716644287,1353,242.0,8.625
0.3490660488605499,1354,340.75,8.625
0.2216309756040573,1355,390.75,3.75
0.16371065378189087,1356,110.5,10.0
0.33864644169807434,1357,209.25,7.0
0.3352872133255005,1358,252.75,5.875
0.2666237950325012,1359,148.0,10.0
0.31661397218704224,1360,169.75,7.25
0.2650783956050873,1361,413.75,4.625
0.2194356620311737,1362,432.75,5.625
0.20836074650287628,1363,288.75,10.0
0.20863865315914154,1364,381.0,3.5
0.20686374604701996,1365,710.75,0.75
0.1096436083316803,1366,294.0,3.875
0.24661588668823242,1367,527.25,2.0
0.14471574127674103,1368,371.25,3.25
0.28778958320617676,1369,243.5,7.25
0.20402903854846954,1370,152.0,10.0
0.37819284200668335,1371,153.25,8.625
0.25628167390823364,1372,260.5,4.5
0.2658628225326538,1373,386.25,7.25
0.2146977335214615,1374,524.25,2.875
0.16109004616737366,1375,324.0,5.125
0.28993648290634155,1376,586.5,3.125
0.1357479989528656,1377,274.5,8.625
0.2448386400938034,1378,402.25,7.5625
0.20411185920238495,1379,443.25,4.8125
0.13406969606876373,1380,232.0,10.0
0.2804374396800995,1381,336.25,8.0
0.2195608764886856,1382,370.75,7.375
0.29155948758125305,1383,294.25,8.625
0.3055792450904846,1384,379.0,4.875
0.25966307520866394,1385,361.25,10.0
0.2024214118719101,1386,223.25,10.0
0.24672439694404602,1387,152.75,8.25
0.4338372051715851,1388,399.25,4.625
0.21498040854930878,1389,246.5,10.0
0.2606518268585205,1390,338.5,3.0
0.18640059232711792,1391,178.0,10.0
0.33445683121681213,1392,286.5,5.875
0.30224546790122986,1393,353.0,4.5
0.256791889667511,1394,219.5,5.125
0.3704412281513214,1395,184.0,10.0
0.2891271412372589,1396,447.75,7.375
0.16882972419261932,1397,394.5,8.625
0.2314479798078537,1398,206.25,5.0
0.29116499423980713,1399,244.0,10.0
0.16147591173648834,1400,288.25,10.0
0.23600956797599792,1401,326.5,7.25
0.2211805284023285,1402,316.5,10.0
0.282770037651062,1403,219.75,10.0
0.21577990055084229,1404,188.5,3.75
0.4184003472328186,1405,303.75,10.0
0.13357387483119965,1406,255.25,7.25
0.19236451387405396,1407,251.75,6.875
0.31585633754730225,1408,219.25,8.125
0.33737894892692566,1409,275.75,6.5
0.22711707651615143,1410,228.0,6.875
0.2286817729473114,1411,238.5,10.0
0.29771408438682556,1412,335.0,5.625
0.20852553844451904,1413,407.75,5.875
0.1392846405506134,1414,193.75,8.25
0.39271190762519836,1415,382.75,10.0
0.17049548029899597,1416,184.5,10.0
0.23649078607559204,1417,300.5,8.625
0.2934805154800415,1418,159.25,6.125
0.27759984135627747,1419,639.0,1.125
0.1713920384645462,1420,442.0,3.0
0.2510427236557007,1421,589.5,2.375
0.13006429374217987,1422,708.75,1.0625
0.13492029905319214,1423,282.5,10.0
0.2676128149032593,1424,281.25,5.5
0.287828654050827,1425,244.75,10.0
0.1964656561613083,1426,397.75,1.0
0.2452067881822586,1427,585.0,2.125
0.18087886273860931,1428,203.5,4.875
0.4007980227470398,1429,351.25,7.0
0.23167270421981812,1430,286.25,8.625
0.3272324204444885,1431,290.75,9.0
0.30882528424263,1432,579.5,2.0
0.19508838653564453,1433,349.25,5.875
0.2344108372926712,1434,294.25,10.0
